quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
375	0.5	94	94	3/4	3/4	4/4	2	1	V(4)/bIII		C	I		V(4)/bIII	V			4	bIII			M	0	0	-2, -3, -1		-2	-2
751/2	0.5	94	94	7/8	7/8	4/4	2	1	V/bIII		C	I		V/bIII	V				bIII			M	0	0	-2, 2, -1		-2	-2
376	1.0	95	95	0	0	4/4	2	1	i7		C	I		i7	i		7					mm7	0	0	0, -3, 1, -2		0	0
377	1.0	95	95	1/4	1/4	4/4	2	1	viio43/V		C	I		viio43/V	vii	o	43		V			o7	0	0	0, -3, 6, 3		6	0
378	1.0	95	95	1/2	1/2	4/4	2	1	iv43		C	I		iv43	iv		43					mm7	0	0	0, -3, -1, -4		-1	0
379	0.5	95	95	3/4	3/4	4/4	2	1	viio43/V		C	I		viio43/V	vii	o	43		V			o7	0	0	0, -3, 6, 3		6	0
759/2	0.5	95	95	7/8	7/8	4/4	2	1	III.#vii%7/vi		C	III		#vii%7/vi	#vii	%	7		vi			%7	0	0	8, 5, 2, 6		8	8
380	2.0	96	96	0	0	4/4	2	1	V43/V		C	III		V43/V	V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
382	0.5	96	96	1/2	1/2	4/4	2	1	V7(6)/V		C	III		V7(6)/V	V		7	6	V			Mm7	0	0	2, 6, 5, 0		2	2
765/2	1.5	96	96	5/8	5/8	4/4	2	1	V7/V		C	III		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
384	1.5	97	97	0	0	4/4	2	1	I6		C	III		I6	I		6					M	0	0	4, 1, 0		0	4
771/2	0.5	97	97	3/8	3/8	4/4	2	1	vii%2/V		C	III		vii%2/V	vii	%	2		V			%7	0	0	4, 6, 3, 0		6	4
386	0.5	97	97	1/2	1/2	4/4	2	1	V43(4)		C	III		V43(4)	V		43	4				Mm7	0	0	2, -1, 1, 0		1	2
773/2	1.0	97	97	5/8	5/8	4/4	2	1	V43		C	III		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
775/2	0.5	97	97	7/8	7/8	4/4	2	1	viio6		C	III		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
388	1.0	98	98	0	0	4/4	2	1	I6		C	III		I6	I		6					M	0	0	4, 1, 0		0	4
389	0.5	98	98	1/4	1/4	4/4	2	1	ii(b64)		C	III		ii(b64)	ii			b64				m	0	0	2, 1, -2		2	2
779/2	0.5	98	98	3/8	3/8	4/4	2	1	ii		C	III		ii	ii							m	0	0	2, -1, 3		2	2
390	0.5	98	98	1/2	1/2	4/4	2	1	ii65		C	III		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
781/2	0.5	98	98	5/8	5/8	4/4	2	1	#viio2(4)/vi		C	III		#viio2(4)/vi	#vii	o	2	4	vi			o7	0	0	-1, 8, 0, 2		8	-1
391	0.5	98	98	3/4	3/4	4/4	2	1	#viio2/vi		C	III		#viio2/vi	#vii	o	2		vi			o7	0	0	-1, 8, 5, 2		8	-1
783/2	0.5	98	98	7/8	7/8	4/4	2	1	ii6		C	III		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
392	1.5	99	99	0	0	4/4	2	1	vii%43		C	III		vii%43	vii	%	43					%7	0	0	-1, 3, 5, 2		5	-1
787/2	0.5	99	99	3/8	3/8	4/4	2	1	viio43		C	III		viio43	vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
394	2.0	99	99	1/2	1/2	4/4	2	1	I6		C	III		I6	I		6					M	0	0	4, 1, 0		0	4
396	0.5	100	100	0	0	4/4	2	1	ii6(#4)		C	III		ii6(#4)	ii		6	#4				m	0	0	-1, 8, 2		2	-1
793/2	0.5	100	100	1/8	1/8	4/4	2	1	ii6		C	III		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
397	0.25	100	100	1/4	1/4	4/4	2	1	V65/IV		C	III		V65/IV	V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
1589/4	0.25	100	100	5/16	5/16	4/4	2	1	#viio65/ii		C	III		#viio65/ii	#vii	o	65		ii			o7	0	0	4, 1, -2, 7		7	4
795/2	0.5	100	100	3/8	3/8	4/4	2	1	V43/ii		C	III		V43/ii	V		43		ii			Mm7	0	0	4, 1, 3, 7		3	4
398	1.0	100	100	1/2	1/2	4/4	2	1	ii(4)		C	III		ii(4)	ii			4				m	0	0	2, 1, 3		2	2
399	1.0	100	100	3/4	3/4	4/4	2	1	ii		C	III		ii	ii							m	0	0	2, -1, 3		2	2
400	2.0	101	101	0	0	4/4	2	1	vii%65		C	III		vii%65	vii	%	65					%7	0	0	2, -1, 3, 5		5	2
402	2.0	101	101	1/2	1/2	4/4	2	1	#viio2/vi		C	III		#viio2/vi	#vii	o	2		vi			o7	0	0	-1, 8, 5, 2		8	-1
404	1.0	102	102	0	0	4/4	2	1	ii7		C	III		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
405	1.0	102	102	1/4	1/4	4/4	2	1	vii%65		C	III		vii%65	vii	%	65					%7	0	0	2, -1, 3, 5		5	2
406	1.5	102	102	1/2	1/2	4/4	2	1	#viio2/vi		C	III		#viio2/vi	#vii	o	2		vi			o7	0	0	-1, 8, 5, 2		8	-1
815/2	0.5	102	102	7/8	7/8	4/4	2	1	ii65		C	III		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
408	1.0	103	103	0	0	4/4	2	1	ii7		C	III		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
409	0.5	103	103	1/4	1/4	4/4	2	1	vii%2		C	III		vii%2	vii	%	2					%7	0	0	3, 5, 2, -1		5	3
819/2	0.5	103	103	3/8	3/8	4/4	2	1	viio2		C	III		viio2	vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
410	1.0	103	103	1/2	1/2	4/4	2	1	I6(13)		C	III		I6(13)	I		6	13				M	0	0	4, 1, 0	3	0	4
411	1.0	103	103	3/4	3/4	4/4	2	1	I		C	III		I	I							M	0	0	0, 4, 1		0	0
412	1.0	104	104	0	0	4/4	2	1	ii7		C	III		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
413	0.5	104	104	1/4	1/4	4/4	2	1	vii%2		C	III		vii%2	vii	%	2					%7	0	0	3, 5, 2, -1		5	3
827/2	0.5	104	104	3/8	3/8	4/4	2	1	viio2		C	III		viio2	vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
414	1.0	104	104	1/2	1/2	4/4	2	1	I6(13)		C	III		I6(13)	I		6	13				M	0	0	4, 1, 0	3	0	4
415	1.0	104	104	3/4	3/4	4/4	2	1	I		C	III		I	I							M	0	0	0, 4, 1		0	0
416	1.0	105	105	0	0	4/4	2	1	ii7		C	III		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
417	1.0	105	105	1/4	1/4	4/4	2	1	viio43		C	III		viio43	vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
418	1.0	105	105	1/2	1/2	4/4	2	1	V43(b9)/ii		C	III		V43(b9)/ii	V		43	b9	ii			Mm7	0	0	4, 1, 3, 7	-9	3	4
419	1.0	105	105	3/4	3/4	4/4	2	1	ii		C	III		ii	ii							m	0	0	2, -1, 3		2	2
420	1.0	106	106	0	0	4/4	2	1	viio43/V		C	III		viio43/V	vii	o	43		V			o7	0	0	0, -3, 6, 3		6	0
421	1.0	106	106	1/4	1/4	4/4	2	1	V65		C	III		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
422	1.0	106	106	1/2	1/2	4/4	2	1	viio65/V		C	III		viio65/V	vii	o	65		V			o7	0	0	3, 0, -3, 6		6	3
423	1.0	106	106	3/4	3/4	4/4	2	1	V7		C	III		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
424	0.5	107	107	0	0	4/4	2	1	viio64		C	III		viio64	vii	o	64					o	0	0	-1, 5, 2		5	-1
849/2	0.5	107	107	1/8	1/8	4/4	2	1	ii65		C	III		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
425	2.0	107	107	1/4	1/4	4/4	2	1	ii7		C	III		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
427	1.0	107	107	3/4	3/4	4/4	2	1	vii%65		C	III		vii%65	vii	%	65					%7	0	0	2, -1, 3, 5		5	2
428	1.0	108	108	0	0	4/4	2	1	I6(13)		C	III		I6(13)	I		6	13				M	0	0	4, 1, 0	3	0	4
429	0.6666666666666856	108	108	1/4	1/4	4/4	2	1	I		C	III		I	I							M	0	0	0, 4, 1		0	0
1289/3	0.3333333333333144	108	108	5/12	5/12	4/4	2	1	vi64		C	III		vi64	vi		64					m	0	0	4, 3, 0		3	4
430	1.5	108	108	1/2	1/2	4/4	2	1	V64(9)		C	III		V64(9)	V		64	9				M	0	0	2, 1, 5	3	1	2
863/2	0.5	108	108	7/8	7/8	4/4	2	1	V64		C	III		V64	V		64					M	0	0	2, 1, 5		1	2
432	1.0	109	109	0	0	4/4	2	1	VI.V7		C	VI		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
433	1.0	109	109	1/4	1/4	4/4	2	1	viio64		C	VI		viio64	vii	o	64					o	0	0	-1, 5, 2		5	-1
434	1.0	109	109	1/2	1/2	4/4	2	1	V64(b9)/ii		C	VI		V64(b9)/ii	V		64	b9	ii			M	0	0	4, 3, 7	-9	3	4
435	1.0	109	109	3/4	3/4	4/4	2	1	ii		C	VI		ii	ii							m	0	0	2, -1, 3		2	2
436	0.5	110	110	0	0	4/4	2	1	viio43(4)/V		C	VI		viio43(4)/V	vii	o	43	4	V			o7	0	0	0, -3, 6, 5		6	0
873/2	0.5	110	110	1/8	1/8	4/4	2	1	viio43/V		C	VI		viio43/V	vii	o	43		V			o7	0	0	0, -3, 6, 3		6	0
437	1.0	110	110	1/4	1/4	4/4	2	1	V65		C	VI		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
438	1.0	110	110	1/2	1/2	4/4	2	1	V43/V		C	VI		V43/V	V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
439	1.0	110	110	3/4	3/4	4/4	2	1	V7		C	VI		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
440	1.0	111	111	0	0	4/4	2	1	ii65		C	VI		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
441	1.0	111	111	1/4	1/4	4/4	2	1	IV		C	VI		IV	IV							M	0	0	-1, 3, 0		-1	-1
442	1.0	111	111	1/2	1/2	4/4	2	1	ii7		C	VI		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
443	1.0	111	111	3/4	3/4	4/4	2	1	vii%65		C	VI		vii%65	vii	%	65					%7	0	0	2, -1, 3, 5		5	2
444	0.5	112	112	0	0	4/4	2	1	I6(13#11)		C	VI		I6(13#11)	I		6	13#11				M	0	0	4, 1, 0	3, 6	0	4
889/2	1.5	112	112	1/8	1/8	4/4	2	1	I6		C	VI		I6	I		6					M	0	0	4, 1, 0		0	4
446	0.5	112	112	1/2	1/2	4/4	2	1	vi7		C	VI		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
893/2	0.5	112	112	5/8	5/8	4/4	2	1	viio6/V		C	VI		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
447	0.5	112	112	3/4	3/4	4/4	2	1	V(4)		C	VI		V(4)	V			4				M	0	0	1, 0, 2		1	1
895/2	0.5	112	112	7/8	7/8	4/4	2	1	vii%7/V		C	VI		vii%7/V	vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
448	1.0	113	113	0	0	4/4	2	1	ii65		C	VI		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
449	2.0	113	113	1/4	1/4	4/4	2	1	ii7		C	VI		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
451	1.0	113	113	3/4	3/4	4/4	2	1	vii%65		C	VI		vii%65	vii	%	65					%7	0	0	2, -1, 3, 5		5	2
452	0.5	114	114	0	0	4/4	2	1	I6(#11)		C	VI		I6(#11)	I		6	#11				M	0	0	4, 1, 0	6	0	4
905/2	1.5	114	114	1/8	1/8	4/4	2	1	I6		C	VI		I6	I		6					M	0	0	4, 1, 0		0	4
454	0.5	114	114	1/2	1/2	4/4	2	1	V43(6)		C	VI		V43(6)	V		43	6				Mm7	0	0	4, -1, 1, 5		1	4
909/2	1.5	114	114	5/8	5/8	4/4	2	1	V43		C	VI		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
456	0.5	115	115	0	0	4/4	2	1	I6(#11)		C	VI		I6(#11)	I		6	#11				M	0	0	4, 1, 0	6	0	4
913/2	1.5	115	115	1/8	1/8	4/4	2	1	I6		C	VI		I6	I		6					M	0	0	4, 1, 0		0	4
458	0.5	115	115	1/2	1/2	4/4	2	1	viio6(112)		C	VI		viio6(112)	vii	o	6	112				o	0	0	2, -1, 0	4	5	2
917/2	0.5	115	115	5/8	5/8	4/4	2	1	viio6(2)		C	VI		viio6(2)	vii	o	6	2				o	0	0	2, -1, 0		5	2
459	1.0	115	115	3/4	3/4	4/4	2	1	V43		C	VI		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
460	0.5	116	116	0	0	4/4	2	1	V65(6)/IV		C	VI		V65(6)/IV	V		65	6	IV			Mm7	0	0	4, 3, -2, 0		0	4
921/2	1.5	116	116	1/8	1/8	4/4	2	1	V65/IV		C	VI		V65/IV	V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
462	1.0	116	116	1/2	1/2	4/4	2	1	ii43		C	VI		ii43	ii		43					mm7	0	0	3, 0, 2, -1		2	3
463	1.0	116	116	3/4	3/4	4/4	2	1	IV		C	VI		IV	IV							M	0	0	-1, 3, 0		-1	-1
464	0.5	117	117	0	0	4/4	2	1	I.ii%7(#9)/ii		C	I		ii%7(#9)/ii	ii	%	7	#9	ii			%7	0	0	4, 1, -2, 2	6	4	4
929/2	0.5	117	117	1/8	1/8	4/4	2	1	ii%7/ii		C	I		ii%7/ii	ii	%	7		ii			%7	0	0	4, 1, -2, 2		4	4
465	1.0	117	117	1/4	1/4	4/4	2	1	V43/ii		C	I		V43/ii	V		43		ii			Mm7	0	0	4, 1, 3, 7		3	4
466	0.5	117	117	1/2	1/2	4/4	2	1	V65(#4)/V		C	I		V65(#4)/V	V		65	#4	V			Mm7	0	0	6, 8, 0, 2		2	6
933/2	0.5	117	117	5/8	5/8	4/4	2	1	V65/V		C	I		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
467	1.0	117	117	3/4	3/4	4/4	2	1	vii%7/V		C	I		vii%7/V	vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
468	0.5	118	118	0	0	4/4	2	1	V[V7(4)		C	I	V	V7(4)	V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
937/2	0.5	118	118	1/8	1/8	4/4	2	1	#viio43/vi		C	I	V	#viio43/vi	#vii	o	43		vi			o7	0	0	2, -1, 8, 5		8	2
469	1.0	118	118	1/4	1/4	4/4	2	1	viio43/V		C	I	V	viio43/V	vii	o	43		V			o7	0	0	0, -3, 6, 3		6	0
470	1.0	118	118	1/2	1/2	4/4	2	1	V7(96)		C	I	V	V7(96)	V		7	96				Mm7	0	0	1, 5, 4, -1	3	1	1
471	0.6666666666666856	118	118	3/4	3/4	4/4	2	1	V7		C	I	V	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
1415/3	0.3333333333333144	118	118	11/12	11/12	4/4	2	1	viio2/V		C	I	V	viio2/V	vii	o	2		V			o7	0	0	-3, 6, 3, 0		6	-3
472	0.5	119	119	0	0	4/4	2	1	V7(4)		C	I	V	V7(4)	V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
945/2	0.5	119	119	1/8	1/8	4/4	2	1	#viio43/vi		C	I	V	#viio43/vi	#vii	o	43		vi			o7	0	0	2, -1, 8, 5		8	2
473	1.0	119	119	1/4	1/4	4/4	2	1	viio43/V		C	I	V	viio43/V	vii	o	43		V			o7	0	0	0, -3, 6, 3		6	0
474	1.0	119	119	1/2	1/2	4/4	2	1	V7(96)		C	I	V	V7(96)	V		7	96				Mm7	0	0	1, 5, 4, -1	3	1	1
475	0.6666666666666856	119	119	3/4	3/4	4/4	2	1	V7		C	I	V	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
1427/3	0.3333333333333144	119	119	11/12	11/12	4/4	2	1	viio2/V		C	I	V	viio2/V	vii	o	2		V			o7	0	0	-3, 6, 3, 0		6	-3
476	0.5	120	120	0	0	4/4	2	1	V7(4)		C	I	V	V7(4)	V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
953/2	0.5	120	120	1/8	1/8	4/4	2	1	#viio43/vi		C	I	V	#viio43/vi	#vii	o	43		vi			o7	0	0	2, -1, 8, 5		8	2
477	1.0	120	120	1/4	1/4	4/4	2	1	viio43/V		C	I	V	viio43/V	vii	o	43		V			o7	0	0	0, -3, 6, 3		6	0
478	0.5	120	120	1/2	1/2	4/4	2	1	V7(4)		C	I	V	V7(4)	V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
957/2	0.5	120	120	5/8	5/8	4/4	2	1	#viio43/vi		C	I	V	#viio43/vi	#vii	o	43		vi			o7	0	0	2, -1, 8, 5		8	2
479	0.6666666666666856	120	120	3/4	3/4	4/4	2	1	V2/ii		C	I	V	V2/ii	V		2		ii			Mm7	0	0	1, 3, 7, 4		3	1
1439/3	0.3333333333333144	120	120	11/12	11/12	4/4	2	1	ii7]		C	I	V	ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
480	0.6666666666666856	121	121	0	0	4/4	2	1	IV		C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
1442/3	0.3333333333333144	121	121	1/6	1/6	4/4	2	1	ii6		C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
481	1.0	121	121	1/4	1/4	4/4	2	1	V7(9)		C	I		V7(9)	V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
482	1.0	121	121	1/2	1/2	4/4	2	1	V(64)		C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
483	1.0	121	121	3/4	3/4	4/4	2	1	viio65/V		C	I		viio65/V	vii	o	65		V			o7	0	0	3, 0, -3, 6		6	3
484	0.5	122	122	0	0	4/4	2	1	bIII.I64		C	bIII		I64	I		64					M	0	0	1, 0, 4		0	1
969/2	0.5	122	122	1/8	1/8	4/4	2	1	V2		C	bIII		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
485	0.5	122	122	1/4	1/4	4/4	2	1	I6		C	bIII		I6	I		6					M	0	0	4, 1, 0		0	4
971/2	0.5	122	122	3/8	3/8	4/4	2	1	V64		C	bIII		V64	V		64					M	0	0	2, 1, 5		1	2
486	0.5	122	122	1/2	1/2	4/4	2	1	vi65		C	bIII		vi65	vi		65					mm7	0	0	0, 4, 1, 3		3	0
973/2	0.5	122	122	5/8	5/8	4/4	2	1	V6		C	bIII		V6	V		6					M	0	0	5, 2, 1		1	5
487	0.5	122	122	3/4	3/4	4/4	2	1	vi7		C	bIII		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
975/2	0.5	122	122	7/8	7/8	4/4	2	1	V7		C	bIII		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
488	0.5	123	123	0	0	4/4	2	1	IV		C	bIII		IV	IV							M	0	0	-1, 3, 0		-1	-1
977/2	0.5	123	123	1/8	1/8	4/4	2	1	V7		C	bIII		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
489	0.5	123	123	1/4	1/4	4/4	2	1	vi		C	bIII		vi	vi							m	0	0	3, 0, 4		3	3
979/2	0.5	123	123	3/8	3/8	4/4	2	1	ii6		C	bIII		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
490	0.5	123	123	1/2	1/2	4/4	2	1	I64		C	bIII		I64	I		64					M	0	0	1, 0, 4		0	1
981/2	0.5	123	123	5/8	5/8	4/4	2	1	IV6		C	bIII		IV6	IV		6					M	0	0	3, 0, -1		-1	3
491	0.5	123	123	3/4	3/4	4/4	2	1	viio6		C	bIII		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
983/2	0.5	123	123	7/8	7/8	4/4	2	1	I6		C	bIII		I6	I		6					M	0	0	4, 1, 0		0	4
492	1.0	124	124	0	0	4/4	2	1	ii65		C	bIII		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
493	0.5	124	124	1/4	1/4	4/4	2	1	ii		C	bIII		ii	ii							m	0	0	2, -1, 3		2	2
987/2	0.25	124	124	3/8	3/8	4/4	2	1	ii6		C	bIII		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
1975/4	0.25	124	124	7/16	7/16	4/4	2	1	viio64		C	bIII		viio64	vii	o	64					o	0	0	-1, 5, 2		5	-1
494	0.5	124	124	1/2	1/2	4/4	2	1	I6		C	bIII		I6	I		6					M	0	0	4, 1, 0		0	4
989/2	0.5	124	124	5/8	5/8	4/4	2	1	ii7		C	bIII		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
495	0.5	124	124	3/4	3/4	4/4	2	1	I		C	bIII		I	I							M	0	0	0, 4, 1		0	0
991/2	0.5	124	124	7/8	7/8	4/4	2	1	viio		C	bIII		viio	vii	o						o	0	0	5, 2, -1		5	5
496	0.5	125	125	0	0	4/4	2	1	vii%65/V		C	bIII		vii%65/V	vii	%	65		V			%7	0	0	3, 0, 4, 6		6	3
993/2	0.5	125	125	1/8	1/8	4/4	2	1	V(64)		C	bIII		V(64)	V			64				M	0	0	1, 0, 4		1	1
497	0.5	125	125	1/4	1/4	4/4	2	1	IV(9)		C	bIII		IV(9)	IV			9				M	0	0	-1, 3, 0	1	-1	-1
995/2	0.5	125	125	3/8	3/8	4/4	2	1	vii%7/V		C	bIII		vii%7/V	vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
498	0.5	125	125	1/2	1/2	4/4	2	1	V7		C	bIII		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
997/2	0.5	125	125	5/8	5/8	4/4	2	1	V6/V		C	bIII		V6/V	V		6		V			M	0	0	6, 3, 2		2	6
499	1.0	125	125	3/4	3/4	4/4	2	1	ii6		C	bIII		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
500	0.5	126	126	0	0	4/4	2	1	IVM65(4)/IV		C	bIII		IVM65(4)/IV	IV	M	65	4	IV			MM7	0	0	4, -1, 3, -2		-2	4
1001/2	0.5	126	126	1/8	1/8	4/4	2	1	iv6/IV		C	bIII		iv6/IV	iv		6		IV			m	0	0	-5, -1, -2		-2	-5
501	0.5	126	126	1/4	1/4	4/4	2	1	V65(4)		C	bIII		V65(4)	V		65	4				Mm7	0	0	0, 2, -1, 1		1	0
1003/2	0.16666666666668561	126	126	3/8	3/8	4/4	2	1	V65		C	bIII		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
1505/3	0.3333333333333144	126	126	5/12	5/12	4/4	2	1	#viio65/vi		C	bIII		#viio65/vi	#vii	o	65		vi			o7	0	0	5, 2, -1, 8		8	5
502	0.5	126	126	1/2	1/2	4/4	2	1	IV64(#4)		C	bIII		IV64(#4)	IV		64	#4				M	0	0	12, -1, 3		-1	12
1005/2	0.5	126	126	5/8	5/8	4/4	2	1	IV+64		C	bIII		IV+64	IV	+	64					+	0	0	7, -1, 3		-1	7
503	0.3333333333333144	126	126	3/4	3/4	4/4	2	1	ii		C	bIII		ii	ii							m	0	0	2, -1, 3		2	2
1510/3	0.33333333333337123	126	126	5/6	5/6	4/4	2	1	viio6		C	bIII		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
1511/3	0.3333333333333144	126	126	11/12	11/12	4/4	2	1	I6		C	bIII		I6	I		6					M	0	0	4, 1, 0		0	4
504	0.5	127	127	0	0	4/4	2	1	ii6(2)		C	bIII		ii6(2)	ii		6	2				m	0	0	-1, 3, 4		2	-1
1009/2	0.5	127	127	1/8	1/8	4/4	2	1	V6/V		C	bIII		V6/V	V		6		V			M	0	0	6, 3, 2		2	6
505	0.5	127	127	1/4	1/4	4/4	2	1	v7		C	bIII		v7	v		7					mm7	0	0	1, -2, 2, -1		1	1
1011/2	0.5	127	127	3/8	3/8	4/4	2	1	#viio7/vi		C	bIII		#viio7/vi	#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
506	0.5	127	127	1/2	1/2	4/4	2	1	IV6		C	bIII		IV6	IV		6					M	0	0	3, 0, -1		-1	3
1013/2	0.5	127	127	5/8	5/8	4/4	2	1	viio6(+2)/IV		C	bIII		viio6(+2)/IV	vii	o	6	+2	IV			o	0	0	1, -2, 4	-1	4	1
507	0.5	127	127	3/4	3/4	4/4	2	1	IV		C	bIII		IV	IV							M	0	0	-1, 3, 0		-1	-1
1015/2	0.5	127	127	7/8	7/8	4/4	2	1	I6		C	bIII		I6	I		6					M	0	0	4, 1, 0		0	4
508	1.0	128	128	0	0	4/4	2	1	ii7		C	bIII		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
509	1.0	128	128	1/4	1/4	4/4	2	1	V/V		C	bIII		V/V	V				V			M	0	0	2, 6, 3		2	2
510	1.0	128	128	1/2	1/2	4/4	2	1	iii7		C	bIII		iii7	iii		7					mm7	0	0	4, 1, 5, 2		4	4
511	0.5	128	128	3/4	3/4	4/4	2	1	V+6/IV		C	bIII		V+6/IV	V	+	6		IV			+	0	0	4, 8, 0		0	4
1023/2	0.5	128	128	7/8	7/8	4/4	2	1	V/vi		C	bIII		V/vi	V				vi			M	0	0	4, 8, 5		4	4
512	0.5	129	129	0	0	4/4	2	1	vii%7/V		C	bIII		vii%7/V	vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
1025/2	0.5	129	129	1/8	1/8	4/4	2	1	vi64		C	bIII		vi64	vi		64					m	0	0	4, 3, 0		3	4
513	0.5	129	129	1/4	1/4	4/4	2	1	V/V		C	bIII		V/V	V				V			M	0	0	2, 6, 3		2	2
1027/2	0.5	129	129	3/8	3/8	4/4	2	1	viio64/V		C	bIII		viio64/V	vii	o	64		V			o	0	0	0, 6, 3		6	0
514	0.5	129	129	1/2	1/2	4/4	2	1	V6		C	bIII		V6	V		6					M	0	0	5, 2, 1		1	5
1029/2	0.5	129	129	5/8	5/8	4/4	2	1	viio6/V		C	bIII		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
515	0.5	129	129	3/4	3/4	4/4	2	1	V		C	bIII		V	V							M	0	0	1, 5, 2		1	1
1031/2	0.5	129	129	7/8	7/8	4/4	2	1	vii%65/V		C	bIII		vii%65/V	vii	%	65		V			%7	0	0	3, 0, 4, 6		6	3
516	0.5	130	130	0	0	4/4	2	1	V		C	bIII		V	V							M	0	0	1, 5, 2		1	1
1033/2	0.5	130	130	1/8	1/8	4/4	2	1	vii%65/V		C	bIII		vii%65/V	vii	%	65		V			%7	0	0	3, 0, 4, 6		6	3
517	1.5	130	130	1/4	1/4	4/4	2	1	vii%43/V		C	bIII		vii%43/V	vii	%	43		V			%7	0	0	0, 4, 6, 3		6	0
1037/2	0.5	130	130	5/8	5/8	4/4	2	1	viio65/iii		C	bIII		viio65/iii	vii	o	65		iii			o7	0	0	-1, -4, -7, 2		2	-1
519	1.0	130	130	3/4	3/4	4/4	2	1	viio43/iii		C	bIII		viio43/iii	vii	o	43		iii			o7	0	0	-4, -7, 2, -1		2	-4
520	0.5	131	131	0	0	4/4	2	1	viio6/V		C	bIII		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
1041/2	0.5	131	131	1/8	1/8	4/4	2	1	V		C	bIII		V	V							M	0	0	1, 5, 2		1	1
